PBO Station Position Time Series.
Format Version, 1.2.0
Reference Frame, NAM14
4-character ID, P441
Station name, KendallEleWA2008
Begin Date, 2008-09-03
End Date, 2026-06-18
Release Date, 2026-06-19
Source file, P441.cwu.nam14.pos
Offset from source file, 10.44 mm North, 18.88 mm East, 0.93 mm Vertical
Reference position, 48.9159786876 North Latitude, -122.1396421946 East Longitude, 115.20583 meters elevation
Date, North (mm), East (mm), Vertical (mm), North Std. Deviation (mm), East Std. Deviation (mm), Vertical Std. Deviation (mm), Quality,
2011-06-08,8.47, 7.99, -5.26, 2.49, 1.67, 7.7, repro,
2011-06-09,9.09, 10.19, -12.23, 2.42, 1.64, 7.57, repro,
2011-06-10,8.06, 9.00, -1.22, 2.41, 1.64, 7.51, repro,
2011-06-11,7.48, 9.39, -5.77, 2.41, 1.6, 7.48, repro,
2011-06-12,8.02, 10.45, -6.59, 2.4, 1.61, 7.44, repro,
2011-06-13,6.20, 8.64, -6.43, 2.39, 1.59, 7.47, repro,
2011-06-14,8.14, 9.82, -7.71, 2.42, 1.64, 7.64, repro,
2011-06-15,7.28, 9.42, -4.60, 2.42, 1.64, 7.57, repro,
2011-06-16,7.56, 9.68, -11.11, 2.48, 1.65, 7.64, repro,
2011-06-17,6.78, 9.29, -6.78, 2.43, 1.65, 7.61, repro,
2011-06-18,7.04, 8.21, -5.66, 2.45, 1.63, 7.55, repro,
2011-06-19,8.94, 9.29, -5.61, 2.36, 1.6, 7.4, repro,
2011-06-20,8.56, 9.87, -2.47, 2.4, 1.63, 7.53, repro,
2011-06-21,7.99, 10.20, -7.41, 2.4, 1.58, 7.28, repro,
2011-06-22,8.82, 11.33, -5.95, 2.39, 1.6, 7.38, repro,
2011-06-23,5.27, 10.30, 0.55, 2.45, 1.63, 7.55, repro,
2011-06-24,6.40, 9.83, 2.20, 2.37, 1.58, 7.34, repro,
2011-06-25,7.96, 10.31, -1.20, 2.36, 1.59, 7.42, repro,
2011-06-26,6.18, 9.56, -3.32, 2.55, 1.7, 7.81, repro,
2011-06-27,7.08, 11.05, 0.35, 2.34, 1.58, 7.39, repro,
2011-06-28,7.02, 8.83, 3.86, 2.4, 1.58, 7.39, repro,
2011-06-29,4.30, 8.28, 0.62, 2.51, 1.7, 7.98, repro,
2011-06-30,7.91, 8.70, -5.62, 2.46, 1.63, 7.63, repro,
2011-07-01,7.74, 9.12, 5.53, 2.4, 1.61, 7.43, repro,
2011-07-02,7.38, 10.02, -1.08, 2.37, 1.58, 7.36, repro,
2011-07-03,4.96, 9.77, -2.18, 2.38, 1.62, 7.55, repro,
2011-07-04,7.46, 10.25, -7.49, 2.4, 1.6, 7.48, repro,
2011-07-05,7.57, 9.75, -1.18, 2.41, 1.61, 7.52, repro,
2011-07-06,6.15, 10.09, 3.42, 2.38, 1.6, 7.43, repro,
2011-07-07,7.96, 8.93, 5.13, 2.41, 1.62, 7.5, repro,
2011-07-08,5.80, 9.79, 7.54, 2.44, 1.61, 7.41, repro,
2011-07-09,7.39, 10.69, 4.60, 2.42, 1.61, 7.5, repro,
2011-07-10,5.03, 8.86, 11.12, 2.41, 1.61, 7.65, repro,
2011-07-11,7.12, 9.46, 4.74, 2.4, 1.62, 7.59, repro,
2011-07-12,8.87, 9.20, 0.80, 2.39, 1.61, 7.58, repro,
2011-07-13,8.31, 8.13, 2.51, 2.31, 1.56, 7.22, repro,
2011-07-14,7.47, 9.34, 6.66, 2.43, 1.62, 7.6, repro,
2011-07-15,8.26, 10.53, 3.46, 2.49, 1.65, 7.75, repro,
2011-07-16,7.05, 8.28, 5.97, 2.42, 1.6, 7.6, repro,
2011-07-17,6.51, 9.53, 1.94, 2.49, 1.68, 7.77, repro,
2011-07-18,8.54, 11.51, -3.01, 2.39, 1.61, 7.33, repro,
2011-07-19,8.48, 8.37, 0.53, 2.39, 1.65, 7.73, repro,
2011-07-20,6.64, 8.87, 5.46, 2.38, 1.6, 7.58, repro,
2011-07-21,7.48, 9.71, 3.48, 2.36, 1.58, 7.5, repro,
2011-07-22,5.69, 10.63, 6.73, 2.38, 1.6, 7.53, repro,
2011-07-23,6.91, 9.30, 3.75, 2.4, 1.62, 7.59, repro,
2011-07-24,8.51, 9.85, -3.94, 2.41, 1.64, 7.63, repro,
2011-07-25,7.91, 9.43, 2.75, 2.43, 1.63, 7.63, repro,
2011-07-26,8.26, 9.80, 9.22, 2.5, 1.67, 7.76, repro,
2011-07-27,8.04, 10.74, 7.97, 2.5, 1.65, 7.77, repro,
2011-07-28,8.00, 10.66, 2.06, 2.39, 1.61, 7.53, repro,
2011-07-29,7.49, 10.63, 1.80, 2.33, 1.58, 7.42, repro,
2011-07-30,6.81, 9.71, 1.94, 2.45, 1.63, 7.66, repro,
2011-07-31,5.94, 7.18, 13.11, 2.38, 1.59, 7.49, repro,
2011-08-01,7.32, 10.62, -1.80, 2.37, 1.59, 7.49, repro,
2011-08-02,8.64, 9.47, 0.63, 2.35, 1.59, 7.5, repro,
2011-08-03,8.76, 9.89, 4.91, 2.47, 1.66, 7.82, repro,
2011-08-04,8.62, 9.61, 6.64, 2.36, 1.57, 7.31, repro,
2011-08-05,8.07, 8.16, 4.02, 2.37, 1.58, 7.38, repro,
2011-08-06,8.22, 10.49, 7.52, 2.4, 1.61, 7.58, repro,
2011-08-07,8.79, 10.94, 4.12, 2.38, 1.6, 7.49, repro,
2011-08-08,6.78, 10.01, 11.35, 2.38, 1.58, 7.44, repro,
2011-08-09,9.69, 9.72, 5.89, 2.37, 1.58, 7.35, repro,
2011-08-10,8.75, 9.39, 5.20, 2.36, 1.6, 7.32, repro,
2011-08-11,8.20, 7.90, 11.91, 2.52, 1.65, 7.87, repro,
2011-08-12,8.87, 9.77, 5.33, 2.69, 1.74, 8.35, repro,
2011-08-13,11.48, 11.96, 5.13, 2.4, 1.61, 7.51, repro,
2011-08-14,8.05, 10.32, 5.99, 2.44, 1.63, 7.49, repro,
2011-08-15,6.64, 9.35, 6.73, 2.46, 1.63, 7.53, repro,
2011-08-16,9.15, 10.73, -0.30, 2.4, 1.61, 7.47, repro,
2011-08-17,6.47, 9.68, 4.88, 2.45, 1.62, 7.56, repro,
2011-08-18,7.09, 10.03, 6.24, 2.52, 1.68, 7.77, repro,
2011-08-19,7.35, 9.39, 1.91, 2.44, 1.65, 7.59, repro,
2011-08-20,7.41, 10.26, 10.28, 2.37, 1.6, 7.45, repro,
2011-08-21,4.20, 8.63, 15.58, 2.36, 1.59, 7.36, repro,
2011-08-22,5.07, 8.56, 20.10, 2.61, 1.73, 8.11, repro,
2011-08-23,5.75, 8.71, 8.32, 2.51, 1.66, 7.84, repro,
2011-08-24,6.92, 8.48, 11.10, 2.46, 1.65, 7.66, repro,
2011-08-25,6.33, 7.98, 15.30, 2.49, 1.67, 7.74, repro,
2011-08-26,6.16, 7.58, 18.30, 2.43, 1.66, 7.62, repro,
2011-08-27,6.25, 9.43, 4.59, 2.38, 1.61, 7.41, repro,
2011-08-28,7.30, 8.27, 0.38, 2.38, 1.6, 7.43, repro,
2011-08-29,8.92, 9.06, 6.04, 2.43, 1.64, 7.66, repro,
2011-08-30,7.48, 8.92, 14.12, 2.48, 1.64, 7.58, repro,
2011-08-31,5.04, 8.87, 15.87, 2.51, 1.64, 7.61, repro,
2011-09-01,6.05, 8.04, 11.87, 2.53, 1.66, 7.76, repro,
2011-09-02,6.52, 8.47, 13.23, 2.61, 1.7, 7.83, repro,
2011-09-03,5.59, 8.08, 7.11, 2.41, 1.61, 7.52, repro,
2011-09-04,5.95, 8.61, 5.91, 2.34, 1.58, 7.36, repro,
2011-09-05,7.52, 9.00, 14.32, 2.35, 1.57, 7.34, repro,
2011-09-06,6.61, 8.05, 11.43, 2.35, 1.56, 7.31, repro,
2011-09-07,5.84, 9.70, 1.72, 2.48, 1.64, 7.49, repro,
2011-09-08,5.87, 9.34, 2.27, 2.42, 1.62, 7.53, repro,
2011-09-09,7.92, 9.88, 2.47, 2.42, 1.62, 7.63, repro,
2011-09-10,5.82, 9.10, 13.70, 2.39, 1.61, 7.55, repro,
2011-09-11,6.69, 8.54, 12.19, 2.41, 1.62, 7.52, repro,
2011-09-12,2.79, 8.19, 11.76, 2.62, 1.71, 7.79, repro,
2011-09-13,7.13, 8.83, 5.91, 2.49, 1.65, 7.59, repro,
2011-09-14,6.83, 8.23, 4.56, 2.34, 1.57, 7.21, repro,
2011-09-15,6.74, 8.46, 16.38, 2.62, 1.72, 7.91, repro,
2011-09-16,5.92, 7.16, 11.96, 2.37, 1.64, 7.37, repro,
2011-09-17,6.73, 9.69, 15.88, 2.45, 1.65, 7.52, repro,
2011-09-18,6.13, 6.73, 15.36, 2.49, 1.67, 7.63, repro,
2011-09-19,6.25, 10.15, 11.55, 2.38, 1.62, 7.41, repro,
2011-09-20,6.01, 9.88, 4.80, 2.42, 1.66, 7.63, repro,
2011-09-21,5.24, 9.11, 9.05, 2.37, 1.6, 7.39, repro,
2011-09-22,3.91, 8.76, 18.36, 2.42, 1.65, 7.56, repro,
2011-09-23,-3.71, 3.97, 25.15, 2.34, 1.6, 7.36, repro,
2011-09-24,7.10, 8.99, 4.95, 2.57, 1.73, 7.86, repro,
2011-09-25,47.76, -16.50, 31.41, 11.69, 16.77, 44.54, repro,
2011-09-26,5.84, 7.68, 16.58, 2.46, 1.66, 7.64, repro,
2011-09-27,5.83, 4.80, 22.14, 2.38, 1.6, 7.54, repro,
2011-09-28,7.59, 7.37, -3.15, 2.44, 1.69, 7.75, repro,
2011-09-29,7.39, 9.67, 7.21, 2.44, 1.64, 7.58, repro,
2011-09-30,5.67, 9.80, 13.52, 2.51, 1.73, 7.95, repro,
2011-10-01,8.06, 9.37, 20.95, 2.45, 1.7, 7.8, repro,
2011-10-02,8.10, 9.38, 15.03, 2.37, 1.65, 7.56, repro,
2011-10-03,8.28, 9.34, 9.58, 2.71, 1.81, 8.27, repro,
2011-10-04,6.67, 7.73, 13.75, 2.45, 1.67, 7.67, repro,
2011-10-05,6.18, 8.24, 20.97, 2.42, 1.65, 7.65, repro,
2011-10-06,6.94, 8.85, 14.49, 2.38, 1.64, 7.47, repro,
2011-10-07,8.65, 7.50, 19.82, 2.47, 1.68, 7.74, repro,
2011-10-08,8.27, 10.24, 10.85, 2.57, 1.73, 7.97, repro,
2011-10-09,6.66, 9.81, 7.14, 2.43, 1.68, 7.75, repro,
2011-10-10,5.04, 6.71, 22.95, 2.44, 1.64, 7.57, repro,
2011-10-11,3.94, 5.23, 19.27, 2.68, 1.78, 8.23, repro,
2011-10-12,6.71, 5.21, 1.80, 2.41, 1.63, 7.44, repro,
2011-10-13,8.75, 10.38, 2.32, 2.57, 1.71, 7.85, repro,
2011-10-14,9.21, 8.43, 8.41, 2.46, 1.69, 7.71, repro,
2011-10-15,8.35, 8.58, 12.98, 2.35, 1.6, 7.41, repro,
2011-10-16,9.27, 8.79, 10.48, 2.34, 1.61, 7.41, repro,
2011-10-17,9.99, 9.74, 0.75, 2.35, 1.57, 7.29, repro,
2011-10-18,9.75, 9.56, -1.60, 2.55, 1.68, 7.8, repro,
2011-10-19,7.92, 8.39, 9.31, 2.55, 1.76, 8.29, repro,
2011-10-20,4.73, 7.69, 12.98, 2.32, 1.58, 7.29, repro,
2011-10-21,4.43, 8.95, 8.14, 2.34, 1.56, 7.23, repro,
2011-10-22,6.00, 9.74, 3.52, 2.48, 1.64, 7.58, repro,
2011-10-24,7.01, 9.52, 13.02, 2.37, 1.57, 7.38, repro,
2011-10-25,9.59, 10.73, 0.32, 2.49, 1.69, 7.88, repro,
2011-10-26,9.22, 11.11, 1.35, 2.45, 1.64, 7.61, repro,
2011-10-27,8.22, 8.79, 3.64, 2.28, 1.54, 7.09, repro,
2011-10-28,7.15, 9.90, 2.50, 2.33, 1.59, 7.34, repro,
2011-10-29,8.53, 8.80, 6.22, 2.36, 1.56, 7.25, repro,
2011-10-30,5.17, 8.42, 12.49, 2.37, 1.57, 7.4, repro,
2011-10-31,7.69, 7.29, 6.96, 2.4, 1.6, 7.51, repro,
2011-11-01,7.83, 10.64, 2.01, 2.37, 1.59, 7.38, repro,
2011-11-02,7.60, 9.05, 2.31, 2.47, 1.63, 7.54, repro,
2011-11-03,7.36, 10.12, 2.23, 2.39, 1.58, 7.34, repro,
2011-11-04,8.06, 9.63, 3.51, 5.16, 3.79, 17.58, repro,
2011-11-05,8.22, 9.58, 13.81, 2.5, 1.65, 7.84, repro,
2011-11-06,7.77, 8.28, 9.99, 2.35, 1.56, 7.25, repro,
2011-11-07,8.50, 9.81, 4.76, 2.5, 1.64, 7.68, repro,
2011-11-08,7.70, 10.37, -1.55, 2.4, 1.59, 7.5, repro,
2011-11-09,7.00, 8.79, -3.76, 2.41, 1.58, 7.41, repro,
2011-11-10,6.73, 9.16, 0.19, 2.46, 1.61, 7.56, repro,
2011-11-11,5.57, 8.71, 6.48, 2.33, 1.56, 7.19, repro,
2011-11-12,6.75, 10.02, 11.75, 2.29, 1.54, 7.11, repro,
2011-11-13,5.84, 10.08, 13.58, 2.35, 1.58, 7.25, repro,
2011-11-14,6.09, 8.98, 5.65, 2.46, 1.63, 7.65, repro,
2011-11-15,9.28, 8.91, 1.91, 2.33, 1.57, 7.3, repro,
2011-11-16,9.35, 9.96, 0.06, 2.29, 1.54, 7.12, repro,
2011-11-17,8.40, 7.83, 9.91, 2.31, 1.55, 7.19, repro,
2011-11-18,8.85, 9.77, 10.14, 2.45, 1.65, 7.75, repro,
2011-11-19,9.40, 9.80, -1.87, 2.42, 1.65, 7.65, repro,
2011-11-20,9.48, 9.98, 2.03, 2.29, 1.56, 7.19, repro,
2011-11-21,6.75, 9.11, 8.52, 2.3, 1.55, 7.17, repro,
2011-11-22,8.47, 8.96, 20.31, 2.3, 1.55, 7.13, repro,
2011-11-23,7.52, 8.88, 6.81, 2.43, 1.62, 7.5, repro,
2011-11-24,6.03, 9.76, 6.45, 2.3, 1.55, 7.13, repro,
2011-11-25,6.82, 10.81, 11.52, 2.33, 1.6, 7.33, repro,
2011-11-26,4.93, 10.73, -7.22, 2.33, 1.56, 7.29, repro,
2011-11-27,7.19, 9.54, 7.64, 2.3, 1.55, 7.17, repro,
2011-11-28,8.61, 9.34, -3.41, 2.38, 1.61, 7.4, repro,
2011-11-29,6.16, 10.54, -0.85, 2.33, 1.59, 7.27, repro,
2011-11-30,7.58, 10.87, 0.57, 2.54, 1.7, 8, repro,
2011-12-01,8.00, 11.66, -8.27, 2.41, 1.63, 7.5, repro,
2011-12-02,8.96, 10.58, -5.88, 2.44, 1.68, 7.62, repro,
2011-12-03,9.57, 10.96, -7.83, 2.31, 1.57, 7.23, repro,
2011-12-05,233.77, -342.58, 35.90, 369.29, 496.51, 419.96, repro,
2011-12-06,9.71, 10.07, -8.75, 2.51, 1.69, 7.9, repro,
2011-12-07,8.95, 10.76, -2.78, 2.31, 1.59, 7.33, repro,
2011-12-08,9.89, 11.43, -4.67, 2.43, 1.68, 7.7, repro,
2011-12-09,9.25, 11.54, -8.00, 2.43, 1.67, 7.68, repro,
2011-12-10,9.06, 11.68, -2.91, 2.29, 1.56, 7.18, repro,
2011-12-11,8.34, 11.15, 0.94, 2.44, 1.68, 7.69, repro,
2011-12-13,-13.40, 16.39, 53.69, 22.11, 12.91, 89.72, repro,
2011-12-14,8.27, 10.19, 5.13, 2.28, 1.55, 7.09, repro,
2011-12-15,10.46, 11.85, 0.22, 2.38, 1.61, 7.44, repro,
2011-12-16,8.58, 11.77, -0.11, 2.34, 1.56, 7.22, repro,
2011-12-17,8.59, 12.41, -0.23, 2.25, 1.52, 7.05, repro,
2011-12-18,9.25, 12.12, 0.90, 2.28, 1.55, 7.18, repro,
2011-12-19,8.35, 11.78, 2.20, 2.3, 1.54, 7.11, repro,
2011-12-20,7.97, 10.10, 6.59, 2.33, 1.61, 7.32, repro,
2011-12-21,8.50, 10.62, 1.69, 2.36, 1.62, 7.4, repro,
2011-12-22,9.02, 11.67, -3.74, 2.27, 1.54, 7.12, repro,
2011-12-23,9.71, 11.81, -8.65, 2.37, 1.63, 7.43, repro,
2011-12-24,8.77, 12.75, -6.90, 2.37, 1.65, 7.48, repro,
2011-12-25,8.92, 12.63, 0.88, 2.39, 1.6, 7.31, repro,
2011-12-26,7.23, 9.85, 4.98, 2.29, 1.55, 7.12, repro,
2011-12-27,6.28, 10.25, 10.31, 2.29, 1.55, 7.17, repro,
2011-12-28,7.81, 11.84, 5.68, 2.31, 1.56, 7.22, repro,
2011-12-29,9.37, 12.66, 2.61, 2.3, 1.56, 7.16, repro,
2011-12-30,8.85, 10.02, 11.64, 2.27, 1.55, 7.07, repro,
2012-01-02,10.50, 10.87, 3.07, 2.25, 1.51, 7.03, repro,
2012-01-03,6.33, 11.33, 5.06, 2.3, 1.56, 7.15, repro,
2012-01-04,6.91, 11.05, 4.87, 2.31, 1.57, 7.21, repro,
2012-01-05,9.62, 9.42, 4.12, 2.26, 1.53, 7.06, repro,
2012-01-06,5.04, 6.73, 19.68, 7.31, 5.04, 22.79, repro,
2012-01-07,9.75, 11.19, 1.80, 2.26, 1.51, 7, repro,
2012-01-08,6.96, 11.53, 2.79, 2.26, 1.52, 7.03, repro,
2012-01-09,4.08, 9.22, -4.08, 2.31, 1.55, 7.11, repro,
2012-01-10,55.61, 191.89, -262.71, 532.97, 810.3, 1243.12, repro,
2012-05-01,12.23, 24.05, -27.75, 10.23, 7.26, 31.45, repro,
2012-05-02,10.42, 13.42, -2.78, 2.37, 1.61, 7.51, repro,
2012-05-03,10.51, 12.71, -1.18, 2.31, 1.54, 7.19, repro,
2012-05-04,10.50, 13.53, -9.78, 2.58, 1.81, 8.66, repro,
2012-05-05,10.65, 14.03, -14.18, 2.28, 1.54, 7.19, repro,
2012-05-06,10.02, 13.35, -15.87, 2.39, 1.6, 7.49, repro,
2012-05-07,10.91, 13.93, -15.94, 2.37, 1.6, 7.49, repro,
2012-05-08,9.10, 14.14, -8.13, 2.36, 1.61, 7.64, repro,
2012-05-09,10.37, 13.07, -7.07, 2.35, 1.58, 7.41, repro,
2012-05-10,11.88, 11.99, -10.90, 2.34, 1.56, 7.3, repro,
2012-05-11,11.55, 13.60, -10.93, 2.31, 1.55, 7.25, repro,
2012-05-12,9.66, 13.05, -8.98, 2.34, 1.56, 7.34, repro,
2012-05-13,11.04, 13.59, -14.00, 2.32, 1.55, 7.26, repro,
2012-05-14,10.42, 14.09, -10.74, 2.33, 1.56, 7.3, repro,
2012-05-15,16.36, 18.96, -28.47, 9.61, 6.52, 27.99, repro,
2012-05-16,10.21, 13.41, 2.20, 2.42, 1.64, 7.7, repro,
2012-05-17,9.51, 12.78, -1.48, 2.3, 1.57, 7.27, repro,
2012-05-18,11.81, 14.11, -11.45, 2.41, 1.63, 7.57, repro,
2012-05-19,8.55, 12.94, -3.36, 2.38, 1.6, 7.39, repro,
2012-05-20,10.74, 12.56, -1.82, 2.47, 1.69, 7.86, repro,
2012-05-21,7.04, 12.82, -7.75, 2.53, 1.78, 8.24, repro,
2012-05-22,9.02, 13.27, -5.92, 2.35, 1.59, 7.38, repro,
2012-05-23,9.29, 12.85, -0.22, 2.41, 1.63, 7.55, repro,
2012-05-24,9.04, 12.99, 4.82, 2.37, 1.6, 7.39, repro,
2012-05-25,14.13, 19.45, 9.20, 10.4, 7.28, 29.44, repro,
2012-05-26,11.59, 13.66, -10.32, 2.56, 1.78, 8.03, repro,
2012-05-27,10.35, 12.95, -2.25, 2.41, 1.63, 7.55, repro,
2012-05-28,8.16, 12.89, 0.23, 2.34, 1.58, 7.36, repro,
2012-05-29,9.17, 12.74, -1.32, 2.38, 1.59, 7.42, repro,
2012-05-30,9.99, 13.29, -0.60, 2.46, 1.65, 7.71, repro,
2012-05-31,10.35, 12.93, -4.96, 2.36, 1.6, 7.52, repro,
2012-06-01,7.69, 11.86, 1.54, 2.5, 1.72, 7.96, repro,
2012-06-02,9.84, 13.28, 0.89, 2.4, 1.57, 7.36, repro,
2012-06-03,10.75, 12.54, -1.04, 2.39, 1.61, 7.49, repro,
2012-06-04,1.44, 13.98, 1.55, 8.81, 6.05, 27.55, repro,
2012-06-06,7.72, 12.17, 8.12, 2.45, 1.64, 7.59, repro,
2012-06-07,9.16, 12.51, -6.53, 2.34, 1.57, 7.24, repro,
2012-06-08,10.54, 13.71, -9.59, 2.41, 1.65, 7.69, repro,
2012-06-09,10.70, 12.35, -3.41, 2.61, 1.74, 7.87, repro,
2012-06-10,9.12, 13.05, 1.19, 2.42, 1.61, 7.4, repro,
2012-06-11,9.63, 13.25, -2.62, 2.41, 1.6, 7.4, repro,
2012-06-12,9.16, 12.74, 2.08, 2.55, 1.68, 7.83, repro,
2012-06-13,8.38, 13.20, 2.65, 2.42, 1.61, 7.43, repro,
2012-06-14,9.29, 12.96, -2.15, 2.38, 1.59, 7.36, repro,
2012-06-15,9.23, 12.66, -4.79, 2.47, 1.67, 7.67, repro,
2012-06-16,8.30, 13.06, 3.43, 2.46, 1.64, 7.77, repro,
2012-06-17,7.87, 9.76, -0.95, 2.34, 1.55, 7.27, repro,
2012-06-18,6.61, 10.66, 19.05, 8.94, 5.47, 33.17, repro,
2012-06-19,8.52, 13.59, -3.89, 2.49, 1.65, 7.55, repro,
2012-06-20,9.07, 13.60, -1.88, 2.39, 1.59, 7.47, repro,
2012-06-21,10.14, 11.71, 0.48, 2.35, 1.57, 7.37, repro,
2012-06-22,8.67, 12.29, -0.25, 2.36, 1.57, 7.41, repro,
2012-06-23,11.58, 13.27, 1.15, 2.34, 1.56, 7.33, repro,
2012-06-24,10.65, 13.43, -1.13, 2.3, 1.54, 7.19, repro,
2012-06-25,9.46, 14.68, -5.76, 2.32, 1.55, 7.25, repro,
2012-06-26,9.85, 14.41, 1.33, 2.37, 1.59, 7.33, repro,
2012-06-27,11.35, 14.44, -1.76, 2.33, 1.56, 7.26, repro,
2012-06-28,11.87, 12.90, 5.20, 2.38, 1.59, 7.5, repro,
2012-06-29,9.30, 14.18, -3.25, 2.42, 1.62, 7.51, repro,
2012-06-30,8.88, 11.72, -15.86, 8.85, 8.09, 44.33, repro,
2012-07-01,11.57, 13.79, 2.20, 2.32, 1.55, 7.19, repro,
2012-07-02,11.27, 14.14, 0.06, 2.42, 1.58, 7.36, repro,
2012-07-03,9.05, 13.00, -0.24, 2.45, 1.63, 7.53, repro,
2012-07-04,10.41, 13.10, -1.03, 2.37, 1.56, 7.45, repro,
2012-07-05,9.71, 11.58, 4.86, 2.37, 1.6, 7.56, repro,
2012-07-06,9.69, 13.87, -8.37, 2.42, 1.62, 7.68, repro,
2012-07-07,9.81, 14.04, -9.72, 2.4, 1.6, 7.53, repro,
2012-07-08,11.57, 14.58, -9.15, 2.33, 1.55, 7.33, repro,
2012-07-09,10.07, 14.18, 6.57, 2.34, 1.55, 7.36, repro,
2012-07-10,9.50, 13.15, -6.40, 2.34, 1.55, 7.38, repro,
2012-07-11,11.36, 14.23, 0.62, 2.34, 1.57, 7.31, repro,
2012-07-12,11.44, 14.42, 1.37, 2.29, 1.54, 7.17, repro,
2012-07-13,8.74, 13.12, 3.52, 2.42, 1.62, 7.6, repro,
2012-07-14,11.89, 13.68, -4.11, 2.3, 1.52, 7.21, repro,
2012-07-15,10.49, 13.30, -3.34, 2.43, 1.59, 7.48, repro,
2012-07-16,11.15, 12.97, 2.68, 2.27, 1.53, 7.12, repro,
2012-07-17,13.25, 15.02, 0.30, 2.33, 1.54, 7.18, repro,
2012-07-18,9.62, 12.97, 8.49, 2.32, 1.54, 7.25, repro,
2012-07-19,11.35, 14.88, -1.19, 2.35, 1.56, 7.39, repro,
2012-07-20,11.43, 12.68, 0.86, 2.49, 1.64, 7.72, repro,
2012-07-21,-45.03, 111.60, 11.38, 68.47, 276.41, 232.76, repro,
2012-07-22,7.30, 12.13, -2.42, 2.44, 1.59, 7.49, repro,
2012-07-23,8.58, 12.58, 6.64, 2.36, 1.58, 7.42, repro,
2012-07-24,11.31, 14.52, 1.51, 2.42, 1.59, 7.52, repro,
2012-07-25,11.50, 12.46, 0.39, 2.33, 1.54, 7.29, repro,
2012-07-26,12.05, 13.40, -0.31, 2.33, 1.54, 7.29, repro,
2012-07-27,10.73, 13.48, 7.98, 2.34, 1.54, 7.27, repro,
2012-07-28,16.05, 7.95, 16.11, 9.35, 5.95, 33.55, repro,
2012-07-30,10.52, 12.86, 1.83, 2.44, 1.59, 7.59, repro,
2012-07-31,8.98, 13.84, 7.41, 2.31, 1.55, 7.28, repro,
2012-08-01,8.69, 14.87, 0.66, 2.35, 1.55, 7.25, repro,
2012-08-02,10.12, 13.86, 10.82, 2.41, 1.58, 7.38, repro,
2012-08-03,10.36, 15.66, 3.52, 2.4, 1.59, 7.43, repro,
2012-08-04,11.09, 14.30, 11.93, 2.32, 1.54, 7.23, repro,
2012-08-05,10.68, 13.55, 2.98, 2.29, 1.53, 7.16, repro,
2012-08-06,10.14, 14.32, 10.25, 2.3, 1.54, 7.15, repro,
2012-08-07,9.25, 13.99, 4.43, 2.31, 1.56, 7.2, repro,
2012-08-08,10.34, 15.85, 20.69, 2.49, 1.62, 7.72, repro,
2012-08-09,9.77, 14.37, 6.51, 2.35, 1.55, 7.3, repro,
2012-08-10,10.54, 13.89, 3.25, 2.33, 1.54, 7.22, repro,
2012-08-11,9.67, 13.97, 11.16, 2.32, 1.55, 7.27, repro,
2012-08-12,8.64, 13.47, 7.67, 2.39, 1.58, 7.33, repro,
2012-08-13,9.59, 15.18, 5.75, 2.31, 1.53, 7.18, repro,
2012-08-14,8.82, 13.51, 11.68, 2.32, 1.54, 7.26, repro,
2012-08-15,10.93, 14.10, 10.61, 2.32, 1.55, 7.3, repro,
2012-08-16,10.99, 13.80, 7.26, 2.33, 1.54, 7.26, repro,
2012-08-17,9.36, 14.66, 15.47, 2.35, 1.56, 7.3, repro,
2012-08-18,16.75, 15.80, -32.58, 12.13, 11.54, 56.52, repro,
2012-08-19,8.25, 13.29, 5.61, 2.56, 1.68, 7.9, repro,
2012-08-20,9.94, 15.87, 7.84, 2.39, 1.58, 7.42, repro,
2012-08-21,10.96, 14.18, 10.81, 2.5, 1.63, 7.71, repro,
2012-08-22,8.81, 13.76, 15.04, 2.31, 1.53, 7.26, repro,
2012-08-23,10.66, 14.08, 11.53, 2.34, 1.54, 7.26, repro,
2012-08-24,8.78, 15.01, 9.06, 2.37, 1.57, 7.38, repro,
2012-08-25,10.16, 14.70, 6.26, 2.38, 1.57, 7.36, repro,
2012-08-26,9.69, 15.22, 14.31, 2.37, 1.57, 7.41, repro,
2012-08-27,9.49, 14.41, 9.52, 2.36, 1.58, 7.45, repro,
2012-08-28,5.51, 14.63, 8.33, 15.47, 10.46, 81.97, repro,
2012-08-29,10.02, 15.25, 11.86, 2.57, 1.7, 8.07, repro,
2012-08-30,6.11, 14.31, 17.22, 2.44, 1.62, 7.6, repro,
2012-08-31,10.73, 14.51, 15.95, 2.44, 1.62, 7.59, repro,
2012-09-01,10.07, 15.59, 13.78, 2.34, 1.56, 7.26, repro,
2012-09-02,8.64, 14.48, 14.00, 2.31, 1.55, 7.27, repro,
2012-09-03,9.15, 14.29, 9.56, 2.29, 1.54, 7.18, repro,
2012-09-04,9.05, 15.65, 8.00, 2.38, 1.62, 7.44, repro,
2012-09-05,8.70, 14.53, 11.23, 2.51, 1.67, 7.91, repro,
2012-09-06,11.16, 14.54, 9.42, 2.38, 1.62, 7.52, repro,
2012-09-07,10.79, 15.26, 10.68, 2.31, 1.58, 7.3, repro,
2012-09-08,11.07, 14.81, 7.93, 2.3, 1.55, 7.17, repro,
2012-09-09,24.83, 29.18, 64.60, 21.47, 16.7, 57.25, repro,
2012-09-10,6.04, 12.07, 18.83, 2.4, 1.6, 7.45, repro,
