PBO Station Position Time Series.
Format Version, 1.2.0
Reference Frame, NAM14
4-character ID, P349
Station name, WonderlandCN2005
Begin Date, 2005-10-28
End Date, 2026-06-18
Release Date, 2026-06-19
Source file, P349.cwu.nam14.pos
Offset from source file, 39.31 mm North, -41.12 mm East, -10.53 mm Vertical
Reference position, 40.7310854858 North Latitude, -122.3193518852 East Longitude, 275.40037 meters elevation
Date, North (mm), East (mm), Vertical (mm), North Std. Deviation (mm), East Std. Deviation (mm), Vertical Std. Deviation (mm), Quality,
2014-04-23,53.02, -57.25, -12.76, 2.1, 1.57, 7.3, repro,
2014-04-24,54.85, -59.70, -13.42, 2.14, 1.61, 7.53, repro,
2014-04-25,55.91, -58.91, -3.81, 2.11, 1.58, 7.37, repro,
2014-04-26,55.74, -57.55, -10.19, 2.1, 1.56, 7.29, repro,
2014-04-27,54.50, -59.32, -8.17, 2.12, 1.57, 7.39, repro,
2014-04-28,52.70, -57.65, -10.07, 2.17, 1.6, 7.46, repro,
2014-04-29,55.29, -57.38, -23.68, 2.18, 1.6, 7.54, repro,
2014-04-30,55.15, -56.69, -14.48, 2.14, 1.57, 7.36, repro,
2014-05-01,55.93, -57.03, -14.62, 2.1, 1.56, 7.25, repro,
2014-05-02,55.02, -56.12, -8.90, 2.1, 1.56, 7.29, repro,
2014-05-03,53.93, -56.42, -17.64, 2.11, 1.57, 7.39, repro,
2014-05-04,53.64, -57.54, -11.48, 2.2, 1.64, 7.59, repro,
2014-05-05,55.25, -57.67, -8.39, 2.08, 1.57, 7.32, repro,
2014-05-06,52.13, -57.59, -9.30, 2.08, 1.56, 7.26, repro,
2014-05-07,56.72, -57.15, -8.53, 2.11, 1.56, 7.31, repro,
2014-05-08,54.87, -57.14, -8.50, 2.15, 1.61, 7.55, repro,
2014-05-09,54.01, -58.97, -7.92, 2.16, 1.62, 7.6, repro,
2014-05-10,57.31, -59.29, -5.79, 2.1, 1.56, 7.32, repro,
2014-05-11,54.03, -56.26, -7.80, 2.11, 1.57, 7.35, repro,
2014-05-12,58.67, -58.01, -19.37, 2.09, 1.56, 7.29, repro,
2014-05-13,58.22, -56.89, -22.01, 2.11, 1.57, 7.36, repro,
2014-05-14,53.87, -57.49, -13.02, 2.1, 1.57, 7.36, repro,
2014-05-15,54.75, -56.85, -17.00, 2.13, 1.61, 7.47, repro,
2014-05-16,54.71, -56.80, -5.91, 2.12, 1.58, 7.45, repro,
2014-05-17,55.30, -57.00, -14.05, 2.12, 1.57, 7.42, repro,
2014-05-18,57.69, -59.60, -4.63, 2.11, 1.57, 7.36, repro,
2014-05-19,55.98, -58.52, -13.49, 2.11, 1.58, 7.41, repro,
2014-05-20,54.45, -58.32, -14.32, 2.15, 1.61, 7.55, repro,
2014-05-21,54.84, -57.21, -10.78, 2.15, 1.6, 7.52, repro,
2014-05-22,54.82, -56.38, -3.78, 2.15, 1.6, 7.55, repro,
2014-05-23,56.47, -57.90, -9.78, 2.13, 1.59, 7.42, repro,
2014-05-24,51.72, -54.09, -13.70, 2.14, 1.6, 7.49, repro,
2014-05-25,54.80, -58.25, -9.39, 2.12, 1.6, 7.48, repro,
2014-05-26,55.25, -59.28, -7.64, 2.15, 1.61, 7.54, repro,
2014-05-27,56.96, -58.40, -7.24, 2.16, 1.61, 7.56, repro,
2014-05-28,56.10, -58.07, -13.15, 2.16, 1.59, 7.47, repro,
2014-05-29,54.86, -55.61, -10.02, 2.12, 1.59, 7.41, repro,
2014-05-30,56.56, -57.18, -15.49, 2.12, 1.6, 7.48, repro,
2014-05-31,55.25, -58.43, -15.17, 2.11, 1.57, 7.36, repro,
2014-06-01,56.18, -58.01, -9.39, 2.12, 1.57, 7.36, repro,
2014-06-02,56.95, -57.13, -3.59, 2.11, 1.57, 7.39, repro,
2014-06-03,55.72, -60.17, -6.65, 2.15, 1.57, 7.35, repro,
2014-06-04,53.86, -58.45, -7.25, 2.14, 1.58, 7.39, repro,
2014-06-05,56.93, -57.33, -12.13, 2.18, 1.63, 7.68, repro,
2014-06-06,56.78, -57.57, -8.43, 2.13, 1.58, 7.45, repro,
2014-06-07,56.50, -55.19, -5.22, 2.18, 1.62, 7.54, repro,
2014-06-08,54.95, -58.66, -12.17, 2.15, 1.58, 7.45, repro,
2014-06-09,57.60, -58.18, -7.55, 2.15, 1.58, 7.48, repro,
2014-06-10,53.52, -56.93, -7.15, 2.13, 1.58, 7.4, repro,
2014-06-11,55.47, -56.99, -5.66, 2.12, 1.56, 7.38, repro,
2014-06-12,54.67, -58.84, -7.38, 2.2, 1.61, 7.54, repro,
2014-06-13,57.61, -59.05, -4.02, 2.2, 1.6, 7.54, repro,
2014-06-14,56.99, -58.50, -9.09, 2.14, 1.57, 7.44, repro,
2014-06-15,56.10, -58.52, -6.81, 2.12, 1.57, 7.36, repro,
2014-06-16,56.28, -57.12, -14.34, 2.12, 1.55, 7.32, repro,
2014-06-17,53.21, -58.52, -5.33, 2.12, 1.56, 7.32, repro,
2014-06-18,56.13, -58.63, -8.35, 2.13, 1.59, 7.49, repro,
2014-06-19,54.88, -59.31, 0.46, 2.11, 1.55, 7.32, repro,
2014-06-20,52.47, -57.15, -3.88, 2.09, 1.55, 7.26, repro,
2014-06-21,53.88, -58.19, -10.97, 2.1, 1.57, 7.36, repro,
2014-06-22,55.40, -59.25, -4.35, 2.1, 1.56, 7.32, repro,
2014-06-23,56.14, -57.56, -7.39, 2.1, 1.54, 7.26, repro,
2014-06-24,55.05, -58.03, -9.72, 2.1, 1.56, 7.3, repro,
2014-06-25,55.19, -58.80, -0.77, 2.11, 1.55, 7.29, repro,
2014-06-26,54.45, -58.57, 0.64, 2.1, 1.56, 7.29, repro,
2014-06-27,54.92, -56.42, -4.12, 2.11, 1.56, 7.35, repro,
2014-06-28,56.51, -58.92, 10.56, 2.12, 1.58, 7.44, repro,
2014-06-29,56.64, -60.54, -8.93, 2.07, 1.54, 7.25, repro,
2014-06-30,56.28, -59.04, -4.32, 2.05, 1.52, 7.12, repro,
2014-07-01,53.84, -58.70, -7.65, 2.07, 1.54, 7.19, repro,
2014-07-02,57.19, -60.41, -4.41, 2.07, 1.54, 7.21, repro,
2014-07-03,54.90, -58.61, 0.09, 2.07, 1.56, 7.27, repro,
2014-07-04,55.84, -59.37, -5.48, 2.09, 1.58, 7.35, repro,
2014-07-05,54.06, -58.58, 1.95, 2.07, 1.54, 7.2, repro,
2014-07-06,55.78, -58.68, -1.29, 2.08, 1.54, 7.23, repro,
2014-07-07,56.50, -59.22, 2.63, 2.08, 1.55, 7.28, repro,
2014-07-08,55.57, -58.69, 3.81, 2.09, 1.55, 7.33, repro,
2014-07-09,56.70, -59.57, 5.94, 2.06, 1.53, 7.18, repro,
2014-07-10,55.63, -56.60, 0.60, 2.11, 1.57, 7.41, repro,
2014-07-11,56.61, -57.85, 3.62, 2.07, 1.54, 7.18, repro,
2014-07-12,55.46, -58.36, 1.85, 2.07, 1.56, 7.27, repro,
2014-07-13,56.45, -58.67, 5.56, 2.08, 1.56, 7.28, repro,
2014-07-14,56.96, -59.22, -9.12, 2.08, 1.56, 7.29, repro,
2014-07-15,55.07, -58.18, 2.76, 2.09, 1.54, 7.26, repro,
2014-07-16,55.71, -58.83, 9.13, 2.1, 1.55, 7.36, repro,
2014-07-17,54.44, -58.89, 6.61, 2.12, 1.56, 7.31, repro,
2014-07-18,54.79, -58.04, 9.04, 2.07, 1.54, 7.24, repro,
2014-07-19,56.00, -58.76, 0.76, 2.07, 1.55, 7.23, repro,
2014-07-20,56.86, -58.57, 1.34, 2.08, 1.55, 7.26, repro,
2014-07-21,53.89, -57.29, 3.72, 2.1, 1.55, 7.31, repro,
2014-07-22,56.70, -57.07, 6.76, 2.11, 1.55, 7.3, repro,
2014-07-23,56.04, -57.07, -8.70, 2.08, 1.54, 7.25, repro,
2014-07-24,55.98, -57.01, -3.03, 2.09, 1.55, 7.3, repro,
2014-07-25,57.28, -58.87, 2.07, 2.09, 1.55, 7.29, repro,
2014-07-26,55.34, -58.49, 0.27, 2.07, 1.53, 7.14, repro,
2014-07-27,53.46, -59.76, 7.32, 2.09, 1.53, 7.21, repro,
2014-07-28,56.35, -58.09, 0.21, 2.07, 1.54, 7.17, repro,
2014-07-29,55.77, -58.67, 4.43, 2.07, 1.53, 7.15, repro,
2014-07-30,56.35, -58.28, 3.83, 2.12, 1.56, 7.37, repro,
2014-07-31,54.50, -58.30, 1.31, 2.09, 1.55, 7.24, repro,
2014-08-01,53.77, -57.41, 2.75, 2.09, 1.58, 7.3, repro,
2014-08-02,55.64, -58.11, 7.37, 2.12, 1.58, 7.42, repro,
2014-08-03,56.76, -57.76, 1.15, 2.16, 1.64, 7.65, repro,
2014-08-04,56.68, -57.01, -5.94, 2.1, 1.56, 7.29, repro,
2014-08-05,55.39, -57.42, 3.20, 2.14, 1.59, 7.5, repro,
2014-08-06,54.33, -58.62, 3.23, 2.17, 1.6, 7.61, repro,
2014-08-07,55.49, -58.00, 2.57, 2.12, 1.6, 7.42, repro,
2014-08-08,56.48, -57.67, 4.42, 2.15, 1.61, 7.5, repro,
2014-08-09,55.15, -57.61, 3.11, 2.12, 1.57, 7.37, repro,
2014-08-10,54.95, -57.18, 3.47, 2.13, 1.58, 7.41, repro,
2014-08-11,56.13, -59.21, 2.62, 2.12, 1.57, 7.34, repro,
2014-08-12,54.03, -57.15, 8.58, 2.13, 1.59, 7.47, repro,
2014-08-13,54.37, -57.98, 6.23, 2.11, 1.57, 7.36, repro,
2014-08-14,55.93, -59.19, 9.70, 2.16, 1.61, 7.58, repro,
2014-08-15,54.55, -59.67, 0.44, 2.13, 1.6, 7.39, repro,
2014-08-16,56.04, -58.21, 8.57, 2.13, 1.57, 7.31, repro,
2014-08-17,55.96, -59.04, -1.21, 2.13, 1.57, 7.38, repro,
2014-08-18,55.86, -59.40, -3.50, 2.1, 1.57, 7.35, repro,
2014-08-19,55.46, -58.30, -1.35, 2.1, 1.56, 7.3, repro,
2014-08-20,54.88, -59.36, 1.21, 2.2, 1.63, 7.62, repro,
2014-08-21,54.19, -57.18, 12.17, 2.11, 1.58, 7.34, repro,
2014-08-22,56.78, -58.65, 5.73, 2.15, 1.6, 7.42, repro,
2014-08-23,56.42, -57.54, 0.91, 2.1, 1.57, 7.34, repro,
2014-08-24,55.81, -57.64, -2.54, 2.11, 1.58, 7.34, repro,
2014-08-25,56.19, -59.07, 0.79, 2.1, 1.56, 7.24, repro,
2014-08-26,52.88, -59.88, 5.28, 2.13, 1.61, 7.45, repro,
2014-08-27,54.25, -57.55, 3.02, 2.13, 1.61, 7.45, repro,
2014-08-28,56.32, -59.47, 6.61, 2.12, 1.58, 7.37, repro,
2014-08-29,54.39, -58.10, 10.15, 2.12, 1.57, 7.32, repro,
2014-08-30,55.01, -57.76, 6.96, 2.09, 1.57, 7.26, repro,
2014-08-31,58.32, -59.22, 2.08, 2.08, 1.56, 7.2, repro,
2014-09-01,57.09, -58.14, 5.47, 2.09, 1.56, 7.25, repro,
2014-09-02,55.07, -58.56, 6.00, 2.11, 1.58, 7.37, repro,
2014-09-03,55.89, -58.67, 9.28, 2.11, 1.57, 7.33, repro,
2014-09-04,55.30, -56.77, 1.82, 2.09, 1.57, 7.25, repro,
2014-09-05,55.56, -58.77, 0.93, 2.09, 1.57, 7.23, repro,
2014-09-06,54.84, -58.15, 3.18, 2.11, 1.57, 7.25, repro,
2014-09-07,56.63, -58.85, 2.65, 2.12, 1.57, 7.33, repro,
2014-09-08,57.05, -58.17, 5.72, 2.11, 1.58, 7.35, repro,
2014-09-09,56.16, -58.92, 2.99, 2.08, 1.57, 7.21, repro,
2014-09-10,56.48, -58.04, -2.54, 2.08, 1.56, 7.22, repro,
2014-09-11,55.46, -58.22, 0.93, 2.12, 1.6, 7.4, repro,
2014-09-12,56.13, -58.49, 7.16, 2.08, 1.56, 7.2, repro,
2014-09-13,56.05, -58.93, 8.33, 2.07, 1.57, 7.26, repro,
2014-09-14,56.24, -59.28, 7.41, 2.08, 1.56, 7.27, repro,
2014-09-15,55.19, -59.26, 8.75, 2.09, 1.58, 7.34, repro,
2014-09-16,55.63, -61.56, 2.39, 2.1, 1.59, 7.36, repro,
2014-09-17,56.21, -60.25, 11.76, 2.06, 1.56, 7.22, repro,
2014-09-18,55.56, -57.68, 6.36, 2.07, 1.58, 7.29, repro,
2014-09-19,59.41, -59.82, 9.06, 2.05, 1.56, 7.17, repro,
2014-09-20,55.64, -59.91, 5.51, 2.03, 1.54, 7.1, repro,
2014-09-21,54.89, -59.90, 6.85, 2.02, 1.55, 7.13, repro,
2014-09-22,55.74, -60.18, 0.18, 2.04, 1.56, 7.2, repro,
2014-09-23,54.34, -60.07, 5.70, 2.01, 1.55, 7.12, repro,
2014-09-24,56.02, -59.11, 11.26, 2.03, 1.55, 7.16, repro,
2014-09-25,55.68, -58.99, 13.07, 2.11, 1.63, 7.56, repro,
2014-09-26,54.64, -60.07, 1.31, 2.02, 1.56, 7.16, repro,
2014-09-27,56.24, -60.20, 1.33, 2.03, 1.57, 7.2, repro,
2014-09-28,55.55, -60.63, 8.49, 2.01, 1.56, 7.15, repro,
2014-09-29,55.28, -59.37, 0.99, 2.02, 1.58, 7.22, repro,
2014-09-30,56.91, -61.05, 4.73, 2.03, 1.58, 7.24, repro,
2014-10-01,54.44, -57.86, 6.49, 2.04, 1.59, 7.28, repro,
2014-10-02,58.79, -59.09, -10.02, 2.06, 1.59, 7.28, repro,
2014-10-03,56.03, -61.73, 4.35, 2.02, 1.57, 7.18, repro,
2014-10-04,56.37, -61.02, -6.71, 2.02, 1.58, 7.21, repro,
2014-10-05,58.35, -60.83, 9.07, 2.02, 1.57, 7.19, repro,
2014-10-06,58.11, -61.60, 4.37, 2.02, 1.58, 7.22, repro,
2014-10-07,55.74, -61.19, 7.67, 2.02, 1.56, 7.12, repro,
2014-10-08,55.07, -60.33, 6.75, 2.02, 1.57, 7.16, repro,
2014-10-09,56.48, -61.05, 5.49, 2.03, 1.58, 7.2, repro,
2014-10-10,55.91, -62.12, 9.08, 2.02, 1.57, 7.16, repro,
2014-10-11,56.69, -62.21, 11.56, 2.02, 1.56, 7.13, repro,
2014-10-12,56.13, -58.57, -0.90, 2.08, 1.62, 7.45, repro,
2014-10-13,56.33, -60.56, 2.31, 2.05, 1.6, 7.31, repro,
2014-10-14,53.12, -61.44, 6.12, 2.02, 1.58, 7.19, repro,
2014-10-15,54.24, -59.49, 11.55, 2.03, 1.59, 7.27, repro,
2014-10-16,53.67, -60.91, 11.30, 2.02, 1.57, 7.16, repro,
2014-10-17,55.52, -60.14, -0.09, 2.05, 1.6, 7.34, repro,
2014-10-18,54.87, -60.21, 4.62, 2.03, 1.57, 7.17, repro,
2014-10-19,54.20, -62.04, 0.70, 2.08, 1.59, 7.29, repro,
2014-10-20,56.34, -61.58, 12.93, 2.08, 1.61, 7.35, repro,
2014-10-21,56.85, -60.47, 6.26, 2.12, 1.66, 7.6, repro,
2014-10-22,55.20, -61.19, 1.31, 2.07, 1.59, 7.28, repro,
2014-10-23,55.22, -62.01, 6.77, 2.05, 1.6, 7.31, repro,
2014-10-24,55.07, -61.50, 8.99, 2.04, 1.58, 7.2, repro,
2014-10-25,56.62, -60.86, 6.24, 2.08, 1.66, 7.62, repro,
2014-10-26,55.07, -62.41, 5.17, 2.03, 1.59, 7.24, repro,
2014-10-27,57.12, -59.79, -8.95, 2.08, 1.64, 7.48, repro,
2014-10-28,57.08, -60.34, 4.50, 2.11, 1.62, 7.41, repro,
2014-10-29,55.33, -59.98, -0.74, 2, 1.57, 7.08, repro,
2014-10-30,53.24, -60.09, -1.54, 1.99, 1.58, 7.11, repro,
2014-10-31,54.97, -61.55, 8.12, 2.02, 1.61, 7.29, repro,
2014-11-01,55.58, -60.05, 6.96, 2.04, 1.63, 7.36, repro,
2014-11-02,56.97, -60.34, 0.20, 2.04, 1.6, 7.23, repro,
2014-11-03,55.69, -61.74, 0.51, 2.03, 1.6, 7.23, repro,
2014-11-04,54.31, -60.99, 1.11, 2.02, 1.61, 7.27, repro,
2014-11-05,56.53, -60.87, -1.45, 2.06, 1.64, 7.44, repro,
2014-11-06,57.15, -59.71, -0.52, 2.06, 1.63, 7.45, repro,
2014-11-07,55.96, -58.99, 6.18, 2.05, 1.63, 7.41, repro,
2014-11-08,56.13, -61.50, 2.41, 2.03, 1.61, 7.28, repro,
2014-11-09,54.40, -60.33, 8.10, 2.02, 1.61, 7.24, repro,
2014-11-10,56.50, -60.00, 0.12, 2.01, 1.61, 7.21, repro,
2014-11-11,56.00, -60.55, 6.06, 2.04, 1.62, 7.36, repro,
2014-11-12,55.44, -60.07, 1.66, 2.11, 1.67, 7.53, repro,
2014-11-13,55.42, -62.07, 9.47, 2.09, 1.64, 7.52, repro,
2014-11-14,54.71, -60.26, 8.37, 2.04, 1.62, 7.35, repro,
2014-11-15,56.22, -60.21, -7.24, 2.02, 1.62, 7.31, repro,
2014-11-16,57.62, -60.04, 2.87, 2.02, 1.61, 7.32, repro,
2014-11-17,58.50, -60.88, 0.74, 2.09, 1.64, 7.45, repro,
2014-11-18,57.33, -60.17, 3.80, 2.05, 1.62, 7.36, repro,
2014-11-19,55.74, -60.90, 9.14, 2.04, 1.61, 7.3, repro,
2014-11-20,56.63, -60.89, 1.40, 2.12, 1.66, 7.66, repro,
2014-11-21,55.67, -61.17, 10.34, 2.17, 1.69, 7.8, repro,
2014-11-22,56.72, -61.87, 8.98, 2.21, 1.72, 7.97, repro,
2014-11-23,58.58, -61.81, -1.89, 2.09, 1.63, 7.5, repro,
2014-11-24,57.30, -61.69, 0.25, 2.1, 1.64, 7.54, repro,
2014-11-25,57.18, -60.53, -6.66, 2.13, 1.67, 7.71, repro,
2014-11-26,55.90, -60.59, -4.06, 2.09, 1.62, 7.48, repro,
2014-11-27,56.45, -59.87, -1.01, 2.04, 1.6, 7.34, repro,
2014-11-28,56.84, -61.77, 7.82, 2.09, 1.63, 7.49, repro,
2014-11-29,56.68, -62.03, 13.41, 2.04, 1.61, 7.33, repro,
2014-11-30,57.14, -60.74, 2.19, 2.06, 1.64, 7.45, repro,
2014-12-01,58.74, -61.36, 6.15, 2.06, 1.63, 7.42, repro,
2014-12-02,55.58, -61.75, 13.11, 2.07, 1.65, 7.55, repro,
2014-12-03,57.44, -60.56, 4.99, 2.07, 1.64, 7.58, repro,
2014-12-04,57.75, -59.66, 6.26, 2.07, 1.63, 7.47, repro,
2014-12-05,56.41, -60.93, -1.70, 2.06, 1.61, 7.4, repro,
2014-12-06,58.32, -61.79, -11.22, 2.05, 1.62, 7.43, repro,
2014-12-07,56.13, -60.12, -4.49, 2.05, 1.59, 7.34, repro,
2014-12-08,57.66, -61.31, -2.68, 2.09, 1.64, 7.54, repro,
2014-12-09,57.98, -60.72, -7.16, 2.08, 1.63, 7.49, repro,
2014-12-10,59.90, -60.63, -7.06, 2.08, 1.64, 7.53, repro,
2014-12-11,59.48, -61.88, 2.33, 2.08, 1.66, 7.64, repro,
2014-12-12,59.48, -61.12, -2.20, 2.05, 1.6, 7.33, repro,
2014-12-13,58.53, -61.01, -11.96, 2.05, 1.62, 7.36, repro,
2014-12-14,58.71, -61.06, -14.74, 2.02, 1.59, 7.22, repro,
2014-12-15,58.17, -61.17, -6.59, 2.04, 1.64, 7.44, repro,
2014-12-16,58.90, -62.13, -3.25, 2.06, 1.61, 7.37, repro,
2014-12-17,58.40, -62.02, -5.75, 2.06, 1.6, 7.38, repro,
2014-12-18,57.93, -62.42, -5.57, 2, 1.58, 7.23, repro,
2014-12-19,58.03, -62.31, -5.82, 2.03, 1.64, 7.4, repro,
2014-12-20,57.94, -61.59, -13.77, 1.99, 1.61, 7.3, repro,
2014-12-21,59.42, -60.02, -11.87, 1.98, 1.58, 7.16, repro,
2014-12-22,59.83, -61.75, -14.28, 2, 1.58, 7.19, repro,
2014-12-23,62.73, -61.27, -21.05, 2.01, 1.57, 7.18, repro,
2014-12-24,60.03, -60.66, -16.07, 2.04, 1.58, 7.25, repro,
2014-12-25,60.17, -64.32, -12.67, 2.05, 1.6, 7.26, repro,
2014-12-26,57.05, -62.17, -12.59, 2, 1.57, 7.14, repro,
2014-12-27,58.77, -61.04, -12.98, 2, 1.56, 7.12, repro,
2014-12-28,58.10, -61.53, -14.77, 2.01, 1.57, 7.19, repro,
2014-12-29,58.30, -62.36, -9.34, 2, 1.56, 7.13, repro,
2014-12-30,56.67, -64.25, -5.12, 2.03, 1.57, 7.24, repro,
2014-12-31,58.13, -63.48, -14.72, 2.01, 1.58, 7.22, repro,
2015-01-01,63.51, -61.85, -16.50, 1.98, 1.56, 7.08, repro,
2015-01-02,59.18, -62.17, -11.98, 2, 1.57, 7.19, repro,
2015-01-03,59.15, -62.58, -15.03, 2.02, 1.57, 7.24, repro,
2015-01-04,59.00, -62.56, -17.10, 2.05, 1.58, 7.3, repro,
2015-01-05,58.83, -60.73, -17.15, 2.02, 1.61, 7.25, supp6,
2015-01-06,59.11, -62.21, -17.44, 2.03, 1.6, 7.29, repro,
2015-01-07,58.32, -61.75, -12.26, 2.04, 1.59, 7.26, repro,
2015-01-08,58.78, -62.26, -11.27, 2.06, 1.6, 7.34, repro,
2015-01-09,58.53, -62.22, -9.11, 2.07, 1.63, 7.38, repro,
2015-01-10,59.50, -62.16, -10.82, 2.03, 1.6, 7.29, repro,
2015-01-11,59.13, -62.23, -9.01, 2.04, 1.6, 7.34, repro,
2015-01-12,59.65, -62.61, -12.48, 2.02, 1.58, 7.21, repro,
2015-01-13,60.31, -60.59, -10.89, 2.05, 1.6, 7.36, repro,
2015-01-14,59.94, -62.45, -15.49, 2.03, 1.59, 7.29, repro,
2015-01-15,59.21, -61.90, -12.21, 2.04, 1.59, 7.31, repro,
2015-01-16,58.46, -63.78, -2.52, 2.04, 1.59, 7.3, repro,
2015-01-17,60.65, -62.08, -13.10, 2.1, 1.66, 7.53, repro,
2015-01-18,58.85, -63.36, -2.37, 2.05, 1.6, 7.32, repro,
2015-01-19,61.38, -64.26, -18.82, 2.04, 1.6, 7.33, repro,
2015-01-20,61.55, -61.48, -20.90, 2.04, 1.6, 7.28, repro,
2015-01-21,61.98, -59.27, -16.43, 2.04, 1.59, 7.27, repro,
2015-01-22,59.10, -61.88, -10.40, 2.04, 1.61, 7.34, repro,
2015-01-23,61.29, -61.60, -12.36, 2.12, 1.68, 7.62, repro,
2015-01-24,60.85, -61.97, -18.40, 2.06, 1.64, 7.49, repro,
2015-01-25,60.45, -62.52, -5.81, 2.03, 1.59, 7.27, repro,
2015-01-26,59.24, -61.20, -14.27, 2.02, 1.58, 7.18, repro,
2015-01-27,59.24, -61.72, -10.50, 2.04, 1.58, 7.22, repro,
2015-01-28,59.67, -62.95, -15.04, 2.04, 1.59, 7.25, repro,
2015-01-29,60.87, -63.38, -11.55, 2.03, 1.58, 7.16, repro,
2015-01-30,59.56, -62.56, -14.58, 2.03, 1.6, 7.28, repro,
2015-01-31,57.77, -61.82, -7.37, 2.02, 1.57, 7.16, repro,
2015-02-01,60.24, -62.30, -8.69, 2.03, 1.57, 7.22, repro,
2015-02-02,60.14, -61.27, -10.23, 2.05, 1.59, 7.28, repro,
2015-02-03,59.53, -63.38, -3.14, 2.02, 1.58, 7.18, repro,
2015-02-04,58.81, -62.26, -9.28, 2.02, 1.57, 7.16, repro,
2015-02-05,59.49, -61.18, -8.02, 2.04, 1.58, 7.17, repro,
2015-02-06,61.85, -64.04, -8.80, 2.06, 1.63, 7.42, repro,
2015-02-07,62.45, -62.69, -3.49, 2.07, 1.61, 7.39, repro,
2015-02-08,61.26, -62.30, -9.45, 2.06, 1.6, 7.34, repro,
2015-02-09,57.43, -62.29, -9.52, 2.06, 1.61, 7.34, repro,
2015-02-10,60.27, -63.39, -22.84, 2.1, 1.63, 7.35, repro,
2015-02-11,61.77, -63.44, -23.45, 2.12, 1.63, 7.42, repro,
2015-02-12,59.39, -62.15, -20.91, 2.05, 1.58, 7.23, repro,
2015-02-13,60.61, -62.73, -16.94, 2.04, 1.59, 7.32, repro,
2015-02-14,61.34, -62.08, -20.26, 2.03, 1.57, 7.18, repro,
2015-02-15,61.37, -61.52, -21.38, 2.07, 1.6, 7.31, repro,
2015-02-16,60.75, -62.28, -20.01, 2.04, 1.57, 7.15, repro,
2015-02-17,60.24, -61.78, -21.29, 2.06, 1.57, 7.21, repro,
2015-02-18,60.77, -62.25, -20.03, 2.06, 1.58, 7.26, repro,
2015-02-19,60.68, -61.34, -17.20, 2.07, 1.6, 7.33, repro,
2015-02-20,60.14, -61.17, -12.83, 2.09, 1.61, 7.38, repro,
2015-02-21,59.33, -62.25, -9.53, 2.04, 1.56, 7.16, repro,
2015-02-22,54.60, -63.71, -5.10, 2.06, 1.56, 7.19, repro,
2015-02-23,58.97, -65.27, -6.93, 2.05, 1.58, 7.24, repro,
2015-02-24,60.84, -63.01, -15.69, 2.05, 1.58, 7.26, repro,
2015-02-25,61.70, -62.74, -14.35, 2.07, 1.6, 7.32, repro,
2015-02-26,61.91, -62.40, -15.04, 2.05, 1.58, 7.21, repro,
2015-02-27,60.78, -61.25, -9.22, 2.07, 1.59, 7.31, repro,
2015-02-28,60.07, -63.02, -15.71, 2.06, 1.58, 7.26, repro,
2015-03-01,61.52, -62.20, -5.39, 2.06, 1.58, 7.29, repro,
2015-03-02,61.31, -63.29, -10.58, 2.07, 1.6, 7.32, repro,
2015-03-03,60.16, -63.50, -13.44, 2.08, 1.59, 7.29, repro,
2015-03-04,62.33, -62.41, -13.97, 2.05, 1.56, 7.19, repro,
2015-03-05,60.37, -62.70, -17.27, 2.12, 1.59, 7.46, repro,
2015-03-06,60.58, -63.58, -20.79, 2.17, 1.63, 7.66, repro,
2015-03-07,60.67, -63.30, -20.75, 2.08, 1.6, 7.3, repro,
2015-03-08,60.83, -63.02, -13.26, 2.05, 1.59, 7.23, repro,
2015-03-09,61.05, -62.28, -10.26, 2.06, 1.57, 7.21, repro,
2015-03-10,61.06, -62.87, -13.80, 2.07, 1.58, 7.29, repro,
2015-03-11,59.90, -63.61, -17.77, 2.08, 1.6, 7.37, repro,
2015-03-12,60.33, -63.65, -17.93, 2.11, 1.62, 7.46, repro,
2015-03-13,60.15, -62.75, -15.88, 2.06, 1.6, 7.29, repro,
2015-03-14,61.44, -61.14, -16.06, 2.08, 1.6, 7.32, repro,
2015-03-15,61.66, -62.72, -12.73, 2.08, 1.6, 7.3, repro,
2015-03-16,61.70, -62.71, -21.08, 2.07, 1.58, 7.24, repro,
2015-03-17,59.17, -62.64, -20.07, 2.09, 1.6, 7.34, repro,
2015-03-18,59.89, -60.38, -13.20, 2.13, 1.62, 7.37, repro,
2015-03-19,61.78, -62.43, -17.07, 2.09, 1.58, 7.24, repro,
2015-03-20,60.05, -61.96, -14.66, 2.12, 1.64, 7.47, repro,
2015-03-21,59.44, -61.23, -16.63, 2.11, 1.59, 7.32, repro,
2015-03-22,59.93, -63.84, -23.50, 2.09, 1.61, 7.33, repro,
2015-03-23,60.82, -63.64, -16.91, 2.07, 1.57, 7.16, repro,
2015-03-24,60.12, -60.81, -12.50, 2.06, 1.58, 7.17, repro,
2015-03-25,61.12, -62.68, -17.70, 2.06, 1.58, 7.18, repro,
2015-03-26,63.85, -62.74, -21.13, 2.09, 1.59, 7.23, repro,
2015-03-27,60.53, -61.88, -15.58, 2.12, 1.57, 7.31, repro,
2015-03-28,62.58, -60.98, -16.42, 2.14, 1.59, 7.43, repro,
2015-03-29,62.93, -61.89, -23.48, 2.18, 1.62, 7.63, repro,
2015-03-30,61.88, -60.59, -19.60, 2.17, 1.61, 7.54, repro,
2015-03-31,58.58, -60.24, -16.83, 2.21, 1.65, 7.74, repro,
